dataset	original_id	ensembl	symbol	mapping_source	duplicate_status	included	exclusion_reason
OKSA	ENSG00000226380	ENSG00000226380	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000226396	ENSG00000226396	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000226415	ENSG00000226415	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000226419	ENSG00000226419	SLC16A1-AS1	ensembl_from_source	unique	True	
OKSA	ENSG00000226445	ENSG00000226445	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000226450	ENSG00000226450	CYP2D8P	ensembl_from_source	unique	True	
OKSA	ENSG00000226454	ENSG00000226454	LOC105379699	ensembl_from_source	unique	True	
OKSA	ENSG00000226465	ENSG00000226465	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000226471	ENSG00000226471	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000226472	ENSG00000226472	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000226476	ENSG00000226476	LINC01748	ensembl_from_source	unique	True	
OKSA	ENSG00000226479	ENSG00000226479	TMEM185B	ensembl_from_source	unique	True	
OKSA	ENSG00000226498	ENSG00000226498	RPSAP21	ensembl_from_source	unique	True	
OKSA	ENSG00000226501	ENSG00000226501	USF1P1	ensembl_from_source	unique	True	
OKSA	ENSG00000226506	ENSG00000226506	LOC101929551	ensembl_from_source	unique	True	
OKSA	ENSG00000226525	ENSG00000226525	RPS7P10	ensembl_from_source	unique	True	
OKSA	ENSG00000226530	ENSG00000226530	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000226581	ENSG00000226581	LINC02848	ensembl_from_source	unique	True	
OKSA	ENSG00000226608	ENSG00000226608	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000226609	ENSG00000226609	SNX30-DT	ensembl_from_source	unique	True	
OKSA	ENSG00000226632	ENSG00000226632	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000226648	ENSG00000226648	PLCG1-AS1	ensembl_from_source	unique	True	
OKSA	ENSG00000226659	ENSG00000226659	TSPAN14-AS1	ensembl_from_source	unique	True	
OKSA	ENSG00000226660	ENSG00000226660	TRBV2	ensembl_from_source	unique	True	
OKSA	ENSG00000226674	ENSG00000226674	TEX41	ensembl_from_source	unique	True	
OKSA	ENSG00000226686	ENSG00000226686	LINC01535	ensembl_from_source	unique	True	
OKSA	ENSG00000226688	ENSG00000226688	ENTPD1-AS1	ensembl_from_source	unique	True	
OKSA	ENSG00000226696	ENSG00000226696	LENG8-AS1	ensembl_from_source	unique	True	
OKSA	ENSG00000226711	ENSG00000226711	FAM66C	ensembl_from_source	unique	True	
OKSA	ENSG00000226721	ENSG00000226721	EEF1DP2	ensembl_from_source	unique	True	
OKSA	ENSG00000226742	ENSG00000226742	HSBP1L1	ensembl_from_source	unique	True	
OKSA	ENSG00000226752	ENSG00000226752	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000226754	ENSG00000226754	MAGOH-DT	ensembl_from_source	unique	True	
OKSA	ENSG00000226761	ENSG00000226761	TAS2R46	ensembl_from_source	unique	True	
OKSA	ENSG00000226763	ENSG00000226763	SRRM5	ensembl_from_source	unique	True	
OKSA	ENSG00000226777	ENSG00000226777	FAM30A	ensembl_from_source	unique	True	
OKSA	ENSG00000226791	ENSG00000226791	LINC02611	ensembl_from_source	unique	True	
OKSA	ENSG00000226800	ENSG00000226800	CACTIN-AS1	ensembl_from_source	unique	True	
OKSA	ENSG00000226801	ENSG00000226801	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000226803	ENSG00000226803	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000226816	ENSG00000226816	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000226822	ENSG00000226822	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000226824	ENSG00000226824	LOC100996437	ensembl_from_source	unique	True	
OKSA	ENSG00000226833	ENSG00000226833	LOC100505774	ensembl_from_source	unique	True	
OKSA	ENSG00000226849	ENSG00000226849	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000226864	ENSG00000226864	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000226891	ENSG00000226891	LINC01359	ensembl_from_source	unique	True	
OKSA	ENSG00000226937	ENSG00000226937	CEP164P1	ensembl_from_source	unique	True	
OKSA	ENSG00000226942	ENSG00000226942	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000226950	ENSG00000226950	DANCR	ensembl_from_source	unique	True	
OKSA	ENSG00000226954	ENSG00000226954	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000226979	ENSG00000226979	LTA	ensembl_from_source	unique	True	
OKSA	ENSG00000226989	ENSG00000226989	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000227008	ENSG00000227008	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000227028	ENSG00000227028	SLC8A1-AS1	ensembl_from_source	unique	True	
OKSA	ENSG00000227032	ENSG00000227032	RPS2P36	ensembl_from_source	unique	True	
OKSA	ENSG00000227038	ENSG00000227038	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000227039	ENSG00000227039	ITGB2-AS1	ensembl_from_source	unique	True	
OKSA	ENSG00000227051	ENSG00000227051	C14orf132	ensembl_from_source	unique	True	
OKSA	ENSG00000227057	ENSG00000227057	WDR46	ensembl_from_source	unique	True	
OKSA	ENSG00000227081	ENSG00000227081	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000227117	ENSG00000227117	HORMAD2-AS1	ensembl_from_source	unique	True	
OKSA	ENSG00000227124	ENSG00000227124	ZNF717	ensembl_from_source	unique	True	
OKSA	ENSG00000227165	ENSG00000227165	WDR11-DT	ensembl_from_source	unique	True	
OKSA	ENSG00000227191	ENSG00000227191	TRGC2	ensembl_from_source	unique	True	
OKSA	ENSG00000227195	ENSG00000227195	LOC124904967	ensembl_from_source	unique	True	
OKSA	ENSG00000227199	ENSG00000227199	ST7-AS1	ensembl_from_source	unique	True	
OKSA	ENSG00000227201	ENSG00000227201	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000227214	ENSG00000227214	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000227220	ENSG00000227220	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000227232	ENSG00000227232	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000227234	ENSG00000227234	SPANXB1	ensembl_from_source	unique	True	
OKSA	ENSG00000227242	ENSG00000227242	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000227252	ENSG00000227252	COPS8-DT	ensembl_from_source	unique	True	
OKSA	ENSG00000227258	ENSG00000227258	SMIM2-AS1	ensembl_from_source	unique	True	
OKSA	ENSG00000227262	ENSG00000227262	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000227268	ENSG00000227268	KLLN	ensembl_from_source	unique	True	
OKSA	ENSG00000227331	ENSG00000227331	RPL7AP22	ensembl_from_source	unique	True	
OKSA	ENSG00000227345	ENSG00000227345	PARG	ensembl_from_source	unique	True	
OKSA	ENSG00000227347	ENSG00000227347	HNRNPKP2	ensembl_from_source	unique	True	
OKSA	ENSG00000227354	ENSG00000227354	RBM26-AS1	ensembl_from_source	unique	True	
OKSA	ENSG00000227370	ENSG00000227370	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000227372	ENSG00000227372	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000227376	ENSG00000227376	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000227379	ENSG00000227379	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000227383	ENSG00000227383	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000227388	ENSG00000227388	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000227394	ENSG00000227394	RPL11P1	ensembl_from_source	unique	True	
OKSA	ENSG00000227398	ENSG00000227398	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000227403	ENSG00000227403	LINC01806	ensembl_from_source	unique	True	
OKSA	ENSG00000227449	ENSG00000227449	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000227456	ENSG00000227456	LINC00310	ensembl_from_source	unique	True	
OKSA	ENSG00000227486	ENSG00000227486	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000227500	ENSG00000227500	SCAMP4	ensembl_from_source	unique	True	
OKSA	ENSG00000227502	ENSG00000227502	MROCKI	ensembl_from_source	unique	True	
OKSA	ENSG00000227507	ENSG00000227507	LTB	ensembl_from_source	unique	True	
OKSA	ENSG00000227508	ENSG00000227508	LINC01624	ensembl_from_source	unique	True	
OKSA	ENSG00000227518	ENSG00000227518	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000227533	ENSG00000227533	SLC2A1-DT	ensembl_from_source	unique	True	
OKSA	ENSG00000227536	ENSG00000227536	SOCS5P4	ensembl_from_source	unique	True	
OKSA	ENSG00000227540	ENSG00000227540	DNAJC9-AS1	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000227541	ENSG00000227541	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000227543	ENSG00000227543	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000227560	ENSG00000227560	RPS15AP30	ensembl_from_source	unique	True	
OKSA	ENSG00000227579	ENSG00000227579	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000227583	ENSG00000227583	RPS3AP37	ensembl_from_source	unique	True	
OKSA	ENSG00000227615	ENSG00000227615	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000227617	ENSG00000227617	CERS6-AS1	ensembl_from_source	unique	True	
OKSA	ENSG00000227627	ENSG00000227627	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000227630	ENSG00000227630	LINC01132	ensembl_from_source	unique	True	
OKSA	ENSG00000227632	ENSG00000227632	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000227671	ENSG00000227671	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000227674	ENSG00000227674	LINC00355	ensembl_from_source	unique	True	
OKSA	ENSG00000227706	ENSG00000227706	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000227741	ENSG00000227741	LOC729867	ensembl_from_source	unique	True	
OKSA	ENSG00000227766	ENSG00000227766	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000227775	ENSG00000227775	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000227782	ENSG00000227782	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000227799	ENSG00000227799	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000227811	ENSG00000227811	INKA2-AS1	ensembl_from_source	unique	True	
OKSA	ENSG00000227827	ENSG00000227827	PKD1P2	ensembl_from_source	unique	True	
OKSA	ENSG00000227855	ENSG00000227855	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000227885	ENSG00000227885	LOC124901333	ensembl_from_source	unique	True	
OKSA	ENSG00000227888	ENSG00000227888	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000227896	ENSG00000227896	WAPL-DT	ensembl_from_source	unique	True	
OKSA	ENSG00000227908	ENSG00000227908	IL6ST-DT	ensembl_from_source	unique	True	
OKSA	ENSG00000227933	ENSG00000227933	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000227946	ENSG00000227946	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000227953	ENSG00000227953	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000228010	ENSG00000228010	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000228014	ENSG00000228014	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000228037	ENSG00000228037	LOC100996583	ensembl_from_source	unique	True	
OKSA	ENSG00000228043	ENSG00000228043	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000228049	ENSG00000228049	POLR2J2	ensembl_from_source	unique	True	
OKSA	ENSG00000228065	ENSG00000228065	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000228107	ENSG00000228107	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000228109	ENSG00000228109	MELTF-AS1	ensembl_from_source	unique	True	
OKSA	ENSG00000228126	ENSG00000228126	FALEC	ensembl_from_source	unique	True	
OKSA	ENSG00000228140	ENSG00000228140	EFHD2-AS1	ensembl_from_source	unique	True	
OKSA	ENSG00000228157	ENSG00000228157	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000228158	ENSG00000228158	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000228172	ENSG00000228172	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000228175	ENSG00000228175	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000228192	ENSG00000228192	ZNF691-DT	ensembl_from_source	unique	True	
OKSA	ENSG00000228203	ENSG00000228203	GRASLND	ensembl_from_source	unique	True	
OKSA	ENSG00000228205	ENSG00000228205	RPS3P3	ensembl_from_source	unique	True	
OKSA	ENSG00000228223	ENSG00000228223	LOC107986583	ensembl_from_source	unique	True	
OKSA	ENSG00000228232	ENSG00000228232	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000228242	ENSG00000228242	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000228252	ENSG00000228252	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000228253	ENSG00000228253	ATP8	ensembl_from_source	unique	True	
OKSA	ENSG00000228262	ENSG00000228262	LINC01317	ensembl_from_source	unique	True	
OKSA	ENSG00000228274	ENSG00000228274	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000228288	ENSG00000228288	PCAT6	ensembl_from_source	unique	True	
OKSA	ENSG00000228300	ENSG00000228300	FAM174C	ensembl_from_source	unique	True	
OKSA	ENSG00000228302	ENSG00000228302	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000228304	ENSG00000228304	OR4K6P	ensembl_from_source	unique	True	
OKSA	ENSG00000228315	ENSG00000228315	GUSBP11	ensembl_from_source	unique	True	
OKSA	ENSG00000228327	ENSG00000228327	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000228335	ENSG00000228335	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000228340	ENSG00000228340	MIR646HG	ensembl_from_source	unique	True	
OKSA	ENSG00000228354	ENSG00000228354	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000228363	ENSG00000228363	CHMP3-AS1	ensembl_from_source	unique	True	
OKSA	ENSG00000228382	ENSG00000228382	ITPKB-IT1	ensembl_from_source	unique	True	
OKSA	ENSG00000228393	ENSG00000228393	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000228395	ENSG00000228395	LOC101929270	ensembl_from_source	unique	True	
OKSA	ENSG00000228397	ENSG00000228397	LINC01635	ensembl_from_source	unique	True	
OKSA	ENSG00000228401	ENSG00000228401	HSPC324	ensembl_from_source	unique	True	
OKSA	ENSG00000228409	ENSG00000228409	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000228415	ENSG00000228415	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000228427	ENSG00000228427	LOC107985688	ensembl_from_source	unique	True	
OKSA	ENSG00000228434	ENSG00000228434	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000228436	ENSG00000228436	RRAGC-DT	ensembl_from_source	unique	True	
OKSA	ENSG00000228444	ENSG00000228444	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000228446	ENSG00000228446	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000228451	ENSG00000228451	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000228463	ENSG00000228463	RPL23AP21	ensembl_from_source	unique	True	
OKSA	ENSG00000228474	ENSG00000228474	OST4	ensembl_from_source	unique	True	
OKSA	ENSG00000228485	ENSG00000228485	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000228486	ENSG00000228486	C2orf92	ensembl_from_source	unique	True	
OKSA	ENSG00000228492	ENSG00000228492	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000228495	ENSG00000228495	LINC01013	ensembl_from_source	unique	True	
OKSA	ENSG00000228496	ENSG00000228496	LOC100506405	ensembl_from_source	unique	True	
OKSA	ENSG00000228502	ENSG00000228502	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000228506	ENSG00000228506	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000228526	ENSG00000228526	MIR34AHG	ensembl_from_source	unique	True	
OKSA	ENSG00000228544	ENSG00000228544	CCDC183-AS1	ensembl_from_source	unique	True	
OKSA	ENSG00000228549	ENSG00000228549	LINC03126	ensembl_from_source	unique	True	
OKSA	ENSG00000228570	ENSG00000228570	NUTM2E	ensembl_from_source	unique	True	
OKSA	ENSG00000228589	ENSG00000228589	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000228590	ENSG00000228590	MIR4432HG	ensembl_from_source	unique	True	
OKSA	ENSG00000228594	ENSG00000228594	FNDC10	ensembl_from_source	unique	True	
OKSA	ENSG00000228606	ENSG00000228606	DCAF8-DT	ensembl_from_source	unique	True	
OKSA	ENSG00000228613	ENSG00000228613	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000228624	ENSG00000228624	HDAC2-AS2	ensembl_from_source	unique	True	
OKSA	ENSG00000228649	ENSG00000228649	SNHG26	ensembl_from_source	unique	True	
OKSA	ENSG00000228663	ENSG00000228663	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000228672	ENSG00000228672	PROB1	ensembl_from_source	unique	True	
OKSA	ENSG00000228696	ENSG00000228696	ARL17B	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000228701	ENSG00000228701	TNKS2-DT	ensembl_from_source	unique	True	
OKSA	ENSG00000228705	ENSG00000228705	LINC00659	ensembl_from_source	unique	True	
OKSA	ENSG00000228716	ENSG00000228716	DHFR	ensembl_from_source	unique	True	
OKSA	ENSG00000228727	ENSG00000228727	SAPCD1	ensembl_from_source	unique	True	
OKSA	ENSG00000228775	ENSG00000228775	WEE2-AS1	ensembl_from_source	unique	True	
OKSA	ENSG00000228782	ENSG00000228782	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000228784	ENSG00000228784	LINC00954	ensembl_from_source	unique	True	
OKSA	ENSG00000228793	ENSG00000228793	LOC100507336	ensembl_from_source	unique	True	
OKSA	ENSG00000228794	ENSG00000228794	LINC01128	ensembl_from_source	unique	True	
OKSA	ENSG00000228801	ENSG00000228801	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000228808	ENSG00000228808	HMGB3P4	ensembl_from_source	unique	True	
OKSA	ENSG00000228817	ENSG00000228817	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000228828	ENSG00000228828	TLK2P2	ensembl_from_source	unique	True	
OKSA	ENSG00000228830	ENSG00000228830	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000228857	ENSG00000228857	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000228877	ENSG00000228877	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000228878	ENSG00000228878	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000228889	ENSG00000228889	UBAC2-AS1	ensembl_from_source	unique	True	
OKSA	ENSG00000228903	ENSG00000228903	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000228906	ENSG00000228906	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000228915	ENSG00000228915	OR7E128P	ensembl_from_source	unique	True	
OKSA	ENSG00000228929	ENSG00000228929	RPS13P2	ensembl_from_source	unique	True	
OKSA	ENSG00000228938	ENSG00000228938	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000228956	ENSG00000228956	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000228960	ENSG00000228960	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000228981	ENSG00000228981	RPS2P20	ensembl_from_source	unique	True	
OKSA	ENSG00000228992	ENSG00000228992	RPL5P32	ensembl_from_source	unique	True	
OKSA	ENSG00000228998	ENSG00000228998	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000229018	ENSG00000229018	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000229023	ENSG00000229023	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000229036	ENSG00000229036	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000229043	ENSG00000229043	ZFAND2A-DT	ensembl_from_source	unique	True	
OKSA	ENSG00000229047	ENSG00000229047	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000229106	ENSG00000229106	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000229117	ENSG00000229117	RPL41	ensembl_from_source	unique	True	
OKSA	ENSG00000229119	ENSG00000229119	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000229124	ENSG00000229124	VIM-AS1	ensembl_from_source	unique	True	
OKSA	ENSG00000229127	ENSG00000229127	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000229132	ENSG00000229132	EIF4A1P10	ensembl_from_source	unique	True	
OKSA	ENSG00000229140	ENSG00000229140	LINC00976	ensembl_from_source	unique	True	
OKSA	ENSG00000229151	ENSG00000229151	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000229152	ENSG00000229152	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000229153	ENSG00000229153	EPHA1-AS1	ensembl_from_source	unique	True	
OKSA	ENSG00000229178	ENSG00000229178	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000229180	ENSG00000229180	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000229186	ENSG00000229186	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000229196	ENSG00000229196	LINC03008	ensembl_from_source	unique	True	
OKSA	ENSG00000229205	ENSG00000229205	LINC00200	ensembl_from_source	unique	True	
OKSA	ENSG00000229212	ENSG00000229212	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000229222	ENSG00000229222	KRT18P4	ensembl_from_source	unique	True	
OKSA	ENSG00000229236	ENSG00000229236	TTTY10	ensembl_from_source	unique	True	
OKSA	ENSG00000229241	ENSG00000229241	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000229267	ENSG00000229267	SNHG31	ensembl_from_source	unique	True	
OKSA	ENSG00000229273	ENSG00000229273	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000229314	ENSG00000229314	ORM1	ensembl_from_source	unique	True	
OKSA	ENSG00000229320	ENSG00000229320	KRT8P12	ensembl_from_source	unique	True	
OKSA	ENSG00000229321	ENSG00000229321	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000229325	ENSG00000229325	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000229337	ENSG00000229337	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000229358	ENSG00000229358	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000229368	ENSG00000229368	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000229372	ENSG00000229372	SZT2-AS1	ensembl_from_source	unique	True	
OKSA	ENSG00000229388	ENSG00000229388	TAF12-DT	ensembl_from_source	unique	True	
OKSA	ENSG00000229391	ENSG00000229391	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000229413	ENSG00000229413	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000229417	ENSG00000229417	NPM1P25	ensembl_from_source	unique	True	
OKSA	ENSG00000229418	ENSG00000229418	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000229419	ENSG00000229419	RALGAPA1P1	ensembl_from_source	unique	True	
OKSA	ENSG00000229422	ENSG00000229422	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000229425	ENSG00000229425	LOC101927745	ensembl_from_source	unique	True	
OKSA	ENSG00000229447	ENSG00000229447	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000229473	ENSG00000229473	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000229474	ENSG00000229474	PATL2	ensembl_from_source	unique	True	
OKSA	ENSG00000229484	ENSG00000229484	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000229492	ENSG00000229492	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000229534	ENSG00000229534	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000229585	ENSG00000229585	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000229587	ENSG00000229587	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000229589	ENSG00000229589	ACVR2B-AS1	ensembl_from_source	unique	True	
OKSA	ENSG00000229591	ENSG00000229591	NA	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000229619	ENSG00000229619	MBNL1-AS1	ensembl_from_source	unique	True	
OKSA	ENSG00000229622	ENSG00000229622	MTND5P2	ensembl_from_source	unique	True	
OKSA	ENSG00000229623	ENSG00000229623	METTL21AP1	ensembl_from_source	unique	True	
OKSA	ENSG00000229638	ENSG00000229638	RPL4P4	ensembl_from_source	unique	True	
OKSA	ENSG00000229644	ENSG00000229644	NAMPTP1	ensembl_from_source	unique	True	
OKSA	ENSG00000229656	ENSG00000229656	ITGB1-DT	ensembl_from_source	unique	True	
