gene,positive_n,negative_n,positive_mean_z,negative_mean_z,delta_z,mw_p,bh_fdr,by_fdr,holm_fwer
CXCL6,11,99,-0.3983272727272728,-0.34827979797979797,-0.05004747474747484,0.3411230445146285,0.7106228029053414,1.0,1.0
TP73,11,99,-0.3022818181818182,-0.11871717171717174,-0.18356464646464649,0.34120585932437786,0.7107062841105422,1.0,1.0
MIR601,11,99,-0.45422727272727276,-0.699070707070707,0.2448434343434342,0.3412233732020348,0.7107062841105422,1.0,1.0
GLIS2,11,99,-0.22568181818181818,-0.009174747474747457,-0.21650707070707073,0.3413343132523773,0.7107755115780227,1.0,1.0
NFE2L2,11,99,-0.19033636363636364,0.05035656565656568,-0.24069292929292932,0.3413375780973199,0.7107755115780227,1.0,1.0
PTPRN,11,99,-0.15418181818181817,-0.18356767676767677,0.0293858585858586,0.3413470017239262,0.7107755115780227,1.0,1.0
CLRN3,11,99,-0.9459090909090908,-0.8679969696969697,-0.0779121212121211,0.3413939259582083,0.7108104777894204,1.0,1.0
DIO2-AS1,11,99,-0.4763636363636364,-0.31066969696969704,-0.16569393939393934,0.3414708761031854,0.7109079487489315,1.0,1.0
EIF2AK3-AS1,11,99,-0.6426363636363637,-0.4503525252525252,-0.19228383838383845,0.34168545387794347,0.7112919040752459,1.0,1.0
CCKAR,11,99,-0.5060454545454546,-0.491430303030303,-0.014615151515151581,0.3419493454151262,0.7116593385129879,1.0,1.0
BBOX1,11,99,-0.4206999999999999,-0.46811212121212137,0.04741212121212146,0.3419493454151262,0.7116593385129879,1.0,1.0
CFAP43,11,99,-0.13458181818181816,-0.059985858585858566,-0.0745959595959596,0.3419524629946892,0.7116593385129879,1.0,1.0
PTCHD3,11,99,-0.5246545454545454,-0.40935252525252525,-0.11530202020202013,0.3420214229820129,0.7116772839503999,1.0,1.0
KRTAP10-2,11,99,-0.6952090909090909,-0.49775353535353534,-0.19745555555555555,0.3420214229820129,0.7116772839503999,1.0,1.0
MIR558,11,99,0.005709090909090906,-0.2529222222222222,0.2586313131313131,0.3421922294449177,0.7118812336782349,1.0,1.0
FAM221B,11,99,-0.2079363636363636,-0.30589898989898995,0.09796262626262633,0.34239505652282765,0.7118812336782349,1.0,1.0
ZNF860,11,99,0.21341818181818176,-0.19583636363636361,0.40925454545454537,0.3426289931931521,0.7118812336782349,1.0,1.0
ISL1,11,99,-0.5805272727272727,-0.47811010101010104,-0.10241717171717163,0.34305272781496443,0.7118812336782349,1.0,1.0
GPX6,11,99,-0.7234818181818182,-0.5995262626262626,-0.1239555555555556,0.3430551329836228,0.7118812336782349,1.0,1.0
RETNLB,11,99,-0.6939454545454546,-0.5519141414141414,-0.14203131313131323,0.3430551329836228,0.7118812336782349,1.0,1.0
BHMT,11,99,-0.7108909090909091,-0.613888888888889,-0.09700202020202009,0.3430551329836228,0.7118812336782349,1.0,1.0
ABHD1,11,99,-0.1368181818181818,-0.1386333333333334,0.0018151515151515751,0.3431315027131012,0.7118812336782349,1.0,1.0
ZSCAN5B,11,99,-0.5903545454545455,-0.3767838383838384,-0.21357070707070708,0.34314504747436925,0.7118812336782349,1.0,1.0
MYEOV,11,99,-0.28102727272727274,-0.18624040404040404,-0.0947868686868687,0.3432558679077423,0.7118812336782349,1.0,1.0
SORCS1,11,99,-0.46424545454545457,-0.25142424242424244,-0.21282121212121213,0.3435987419226899,0.7118812336782349,1.0,1.0
OR7E14P,11,99,-0.6018181818181818,-0.24880909090909092,-0.3530090909090909,0.3437096720004905,0.7118812336782349,1.0,1.0
BZW1-AS1,11,99,-0.3055,-0.0856020202020202,-0.21989797979797981,0.3438114150298165,0.7118812336782349,1.0,1.0
CATIP-AS1,11,99,-0.3821181818181818,0.004216161616161619,-0.3863343434343434,0.3438505793404619,0.7118812336782349,1.0,1.0
DDX11-AS1,11,99,0.05439999999999998,-0.10569595959595962,0.1600959595959596,0.34386036937324427,0.7118812336782349,1.0,1.0
LAMP3,11,99,-0.15875454545454545,0.06756666666666665,-0.2263212121212121,0.3438668958295996,0.7118812336782349,1.0,1.0
PF4,11,99,-0.010818181818181845,-0.06664444444444445,0.055826262626262606,0.34387015898813045,0.7118812336782349,1.0,1.0
MTA1-DT,11,99,0.09408181818181817,-0.10688787878787877,0.20096969696969694,0.3438712466973227,0.7118812336782349,1.0,1.0
CABYR,11,99,-0.25893636363636363,0.05731414141414141,-0.31625050505050506,0.3438712466973227,0.7118812336782349,1.0,1.0
RILP,11,99,-0.4125545454545454,-0.04038181818181818,-0.3721727272727272,0.34387233440135645,0.7118812336782349,1.0,1.0
ELMO3,11,99,0.10797272727272729,-0.06243434343434343,0.17040707070707073,0.34387233440135645,0.7118812336782349,1.0,1.0
RPS10,11,99,-0.3451818181818182,-0.01191515151515152,-0.33326666666666666,0.34387233440135645,0.7118812336782349,1.0,1.0
RHBDD1,11,99,0.2758818181818182,-0.043890909090909085,0.31977272727272726,0.34387233440135645,0.7118812336782349,1.0,1.0
ATP5J2,11,99,-0.3558727272727273,-0.009399999999999997,-0.34647272727272727,0.34387233440135645,0.7118812336782349,1.0,1.0
PLAA,11,99,0.3113454545454546,-0.039376767676767704,0.35072222222222227,0.34387233440135645,0.7118812336782349,1.0,1.0
SQRDL,11,99,-0.2627727272727273,0.011095959595959597,-0.27386868686868693,0.34387233440135645,0.7118812336782349,1.0,1.0
STAU2,11,99,0.2647363636363636,-0.04358080808080809,0.3083171717171717,0.34387233440135645,0.7118812336782349,1.0,1.0
SMARCAD1,11,99,0.20360000000000003,-0.024613131313131312,0.22821313131313134,0.3438734221002312,0.7118812336782349,1.0,1.0
FCGR3A,11,99,-0.24463636363636362,0.07356464646464649,-0.3182010101010101,0.3438734221002312,0.7118812336782349,1.0,1.0
RPAIN,11,99,0.263,0.030654545454545434,0.23234545454545458,0.3438734221002312,0.7118812336782349,1.0,1.0
MIR4690,11,99,0.34168181818181814,0.06327474747474748,0.27840707070707066,0.3438734221002312,0.7118812336782349,1.0,1.0
ALDH3A2,11,99,0.029527272727272756,-0.12738888888888886,0.15691616161616162,0.3438734221002312,0.7118812336782349,1.0,1.0
DPYSL2,11,99,0.21668181818181817,-0.1286070707070707,0.34528888888888887,0.3438734221002312,0.7118812336782349,1.0,1.0
C11orf54,11,99,0.4550545454545455,0.017907070707070705,0.4371474747474748,0.3438734221002312,0.7118812336782349,1.0,1.0
DNMT1,11,99,0.14835454545454543,-0.12043939393939396,0.26879393939393936,0.3438734221002312,0.7118812336782349,1.0,1.0
LAGE3,11,99,-0.3888909090909092,-0.046159595959595956,-0.3427313131313132,0.3438734221002312,0.7118812336782349,1.0,1.0
POLR2B,11,99,-0.17236363636363636,0.05975656565656566,-0.232120202020202,0.3438734221002312,0.7118812336782349,1.0,1.0
APPL2,11,99,0.28962727272727273,-0.0009808080808080782,0.2906080808080808,0.3438734221002312,0.7118812336782349,1.0,1.0
YTHDF3,11,99,0.38825454545454546,0.01287676767676768,0.3753777777777778,0.3438734221002312,0.7118812336782349,1.0,1.0
SRRM1,11,99,-0.18833636363636364,0.06121717171717171,-0.24955353535353536,0.3438734221002312,0.7118812336782349,1.0,1.0
MTERF2,11,99,0.0854636363636364,-0.0943121212121212,0.1797757575757576,0.3438734221002312,0.7118812336782349,1.0,1.0
TMEM223,11,99,0.13226363636363636,-0.06563636363636362,0.19789999999999996,0.3438734221002312,0.7118812336782349,1.0,1.0
POMT2,11,99,-0.13790909090909095,0.10286161616161621,-0.24077070707070716,0.3438734221002312,0.7118812336782349,1.0,1.0
MAF1,11,99,0.34804545454545455,-0.03251515151515151,0.38056060606060604,0.3438734221002312,0.7118812336782349,1.0,1.0
ZNF429,11,99,0.2430363636363637,0.018912121212121234,0.22412424242424245,0.3438734221002312,0.7118812336782349,1.0,1.0
CELF1,11,99,0.3337727272727273,0.007468686868686875,0.3263040404040404,0.3438734221002312,0.7118812336782349,1.0,1.0
CLK3,11,99,0.3007454545454546,0.032357575757575766,0.26838787878787884,0.3438734221002312,0.7118812336782349,1.0,1.0
PEX13,11,99,0.24134545454545453,-0.03858484848484849,0.27993030303030303,0.3438734221002312,0.7118812336782349,1.0,1.0
TXN2,11,99,-0.32918181818181824,-0.03247070707070708,-0.29671111111111115,0.3438734221002312,0.7118812336782349,1.0,1.0
H4C15,11,99,0.25861818181818175,-0.006105050505050483,0.26472323232323225,0.3438734221002312,0.7118812336782349,1.0,1.0
TAX1BP3,11,99,-0.2345272727272727,0.06793939393939394,-0.30246666666666666,0.3438734221002312,0.7118812336782349,1.0,1.0
NSUN2,11,99,-0.2601636363636363,0.006593939393939413,-0.26675757575757575,0.3438734221002312,0.7118812336782349,1.0,1.0
RPS5,11,99,-0.39682727272727264,0.01931717171717173,-0.4161444444444444,0.3438734221002312,0.7118812336782349,1.0,1.0
C1orf159,11,99,-0.25614545454545457,0.09625858585858585,-0.3524040404040404,0.3438734221002312,0.7118812336782349,1.0,1.0
DPYD,11,99,-0.3311090909090909,-0.004925252525252544,-0.32618383838383835,0.3438734221002312,0.7118812336782349,1.0,1.0
ZBTB44,11,99,0.32967272727272723,-0.008295959595959603,0.3379686868686868,0.3438734221002312,0.7118812336782349,1.0,1.0
ZNF853,11,99,0.5047454545454545,0.16638181818181816,0.3383636363636363,0.3438734221002312,0.7118812336782349,1.0,1.0
GTPBP4,11,99,-0.23238181818181813,0.042444444444444444,-0.2748262626262626,0.3438734221002312,0.7118812336782349,1.0,1.0
MTNR1A,11,99,-0.6673,-0.48948888888888886,-0.17781111111111114,0.34389989567601376,0.7118812336782349,1.0,1.0
FAIM2,11,99,-0.3696363636363636,-0.29976464646464646,-0.06987171717171714,0.3443034512759039,0.712654068228356,1.0,1.0
MIR1271,11,99,-0.8585454545454546,-0.7095545454545455,-0.14899090909090906,0.3444006669655545,0.7127927472993008,1.0,1.0
OSTCP1,11,99,-0.46932727272727276,-0.3399272727272728,-0.12939999999999996,0.344549622624962,0.7130384768596241,1.0,1.0
C22orf23,11,99,-0.5546454545454546,-0.21896868686868687,-0.3356767676767677,0.3448555274381845,0.713608937918138,1.0,1.0
ATF7-AS1,11,99,-0.4012909090909091,-0.20405151515151512,-0.19723939393939396,0.34496756050854827,0.7136936261081179,1.0,1.0
NPSR1,11,99,-0.5901545454545454,-0.5059151515151515,-0.08423939393939384,0.34501515792190607,0.7136936261081179,1.0,1.0
FILNC1,11,99,-0.8171,-0.6303171717171717,-0.18678282828282833,0.3450174697811351,0.7136936261081179,1.0,1.0
EPYC,11,99,-0.6811363636363637,-0.5900020202020203,-0.09113434343434335,0.3450174697811351,0.7136936261081179,1.0,1.0
SST,11,99,-0.34117272727272724,-0.29196161616161614,-0.049211111111111094,0.34526191941382156,0.7141169321918525,1.0,1.0
CNBD1,11,99,-0.5347272727272728,-0.5376363636363638,0.0029090909090909722,0.34528265063926533,0.7141169321918525,1.0,1.0
OR10A2,11,99,-0.5426636363636363,-0.5337626262626263,-0.008901010101010076,0.34543738559494797,0.7143743250797601,1.0,1.0
NEXN-AS1,11,99,-0.16002727272727274,-0.11097979797979798,-0.049047474747474756,0.34552810401779377,0.7144992964393194,1.0,1.0
LINC00284,11,99,-0.6223727272727273,-0.49015454545454534,-0.13221818181818196,0.3455739571687928,0.7145314794996777,1.0,1.0
KIAA1217,11,99,-0.3864181818181818,-0.07799393939393937,-0.3084242424242425,0.3461721662811095,0.7157056443971405,1.0,1.0
SNORD116-30,11,99,-0.49800909090909085,-0.8497818181818182,0.35177272727272735,0.34631172198200055,0.7159314277061951,1.0,1.0
SCG5,11,99,-0.2754,0.04714040404040404,-0.322540404040404,0.34637883994547547,0.715956253562586,1.0,1.0
BMP5,11,99,-0.4235272727272727,-0.3168474747474747,-0.10667979797979799,0.3463844307719285,0.715956253562586,1.0,1.0
MIR128-1,11,99,-0.12977272727272726,-0.5390919191919192,0.40931919191919197,0.3465348805772409,0.7159818932879137,1.0,1.0
SNORD105,11,99,0.26366363636363627,-0.330110101010101,0.5937737373737373,0.3466129324595556,0.7159818932879137,1.0,1.0
CYP4Z2P,11,99,-0.584690909090909,-0.5033919191919191,-0.08129898989898998,0.346836424687328,0.7159818932879137,1.0,1.0
SIPA1L1-AS1,11,99,0.053209090909090824,-0.3012717171717172,0.354480808080808,0.346911119146346,0.7159818932879137,1.0,1.0
ACSM5,11,99,-0.5353818181818182,-0.42294646464646446,-0.11243535353535372,0.3470373684776431,0.7159818932879137,1.0,1.0
MIR579,11,99,0.10443636363636365,-0.20742626262626263,0.3118626262626263,0.34704449025165307,0.7159818932879137,1.0,1.0
DPCR1,11,99,-0.3693545454545454,-0.34877474747474746,-0.02057979797979792,0.34704830305344203,0.7159818932879137,1.0,1.0
PRKG1,11,99,-0.09981818181818182,-0.08167676767676768,-0.01814141414141414,0.3472930690760667,0.7159818932879137,1.0,1.0
SPIC,11,99,-0.3167363636363636,-0.2900161616161616,-0.026720202020201977,0.3474318360250681,0.7159818932879137,1.0,1.0
PRKCDBP,11,99,-0.44257272727272723,-0.28859494949494946,-0.15397777777777777,0.347523586322788,0.7159818932879137,1.0,1.0
DUOXA1,11,99,-0.08664545454545453,-0.14238686868686867,0.05574141414141415,0.3475238839225755,0.7159818932879137,1.0,1.0
LINC02225,11,99,-0.4197272727272727,-0.36420505050505053,-0.055522222222222195,0.34766450064845034,0.7159818932879137,1.0,1.0
MIR4474,11,99,-1.027909090909091,-0.9202222222222224,-0.10768686868686872,0.34766665143346687,0.7159818932879137,1.0,1.0
TNNT2,11,99,-0.4508181818181818,-0.3429040404040404,-0.1079141414141414,0.3480292927782176,0.7159818932879137,1.0,1.0
HDX,11,99,-0.5345272727272726,-0.07926666666666667,-0.455260606060606,0.3482345472936397,0.7159818932879137,1.0,1.0
CST9L,11,99,-0.7823818181818182,-0.9333606060606061,0.15097878787878793,0.34834156780670034,0.7159818932879137,1.0,1.0
ADH1C,11,99,-0.6219818181818181,-0.6356070707070706,0.013625252525252485,0.34834156780670034,0.7159818932879137,1.0,1.0
SLN,11,99,-0.6014090909090909,-0.39509393939393944,-0.20631515151515145,0.3483687204959026,0.7159818932879137,1.0,1.0
OGDHL,11,99,-0.3279363636363637,-0.34056868686868674,0.01263232323232305,0.3484170073547286,0.7159818932879137,1.0,1.0
KCNC2,11,99,-0.5148545454545456,-0.53319898989899,0.018344444444444385,0.3484366281684462,0.7159818932879137,1.0,1.0
FOXN1,11,99,-0.4380909090909091,-0.44063737373737366,0.0025464646464645746,0.348438709084394,0.7159818932879137,1.0,1.0
LEMD1,11,99,-0.6717727272727272,-0.6095575757575757,-0.062215151515151446,0.348438709084394,0.7159818932879137,1.0,1.0
CA8,11,99,-0.25136363636363634,-0.10949696969696969,-0.14186666666666664,0.3487962643890795,0.7159818932879137,1.0,1.0
KCNK4,11,99,-0.13826363636363637,0.04871313131313132,-0.18697676767676769,0.3488451855690371,0.7159818932879137,1.0,1.0
ALPI,11,99,-0.5720545454545454,-0.5042060606060605,-0.06784848484848482,0.34888992365499216,0.7159818932879137,1.0,1.0
ANGPT2,11,99,0.12136363636363634,0.08582626262626263,0.035537373737373715,0.3489386500730083,0.7159818932879137,1.0,1.0
FAM171A2,11,99,-0.02008181818181817,-0.12915757575757575,0.10907575757575758,0.34895060206049844,0.7159818932879137,1.0,1.0
C19orf70,11,99,-0.3697818181818182,-0.007960606060606057,-0.36182121212121215,0.3489723313350521,0.7159818932879137,1.0,1.0
CTH,11,99,-0.07963636363636363,-0.11636363636363639,0.03672727272727276,0.3489723313350521,0.7159818932879137,1.0,1.0
BEST1,11,99,0.008045454545454578,-0.04572121212121213,0.053766666666666706,0.3489734177441913,0.7159818932879137,1.0,1.0
HPCAL4,11,99,0.06917272727272727,0.09764646464646468,-0.0284737373737374,0.3489745041481317,0.7159818932879137,1.0,1.0
PHOSPHO2-KLHL23,11,99,-0.3831727272727273,0.011319191919191904,-0.39449191919191917,0.34897559054687355,0.7159818932879137,1.0,1.0
TRIQK,11,99,0.07178181818181817,-0.09868686868686868,0.17046868686868685,0.34897559054687355,0.7159818932879137,1.0,1.0
METTL9,11,99,0.11780909090909092,-0.1940151515151515,0.31182424242424245,0.34897559054687355,0.7159818932879137,1.0,1.0
IREB2,11,99,-0.2123909090909091,0.03850909090909094,-0.2509,0.34897559054687355,0.7159818932879137,1.0,1.0
SNORD12B,11,99,0.2756363636363636,-0.07235050505050505,0.3479868686868687,0.34897559054687355,0.7159818932879137,1.0,1.0
AMT,11,99,0.24875454545454545,0.03605656565656567,0.21269797979797977,0.34897559054687355,0.7159818932879137,1.0,1.0
FAM210A,11,99,0.08783636363636364,-0.07533434343434345,0.16317070707070708,0.34897559054687355,0.7159818932879137,1.0,1.0
MED7,11,99,0.21276363636363635,-0.024587878787878794,0.23735151515151515,0.34897559054687355,0.7159818932879137,1.0,1.0
CEP350,11,99,0.2758818181818182,0.009785858585858566,0.2660959595959596,0.34897559054687355,0.7159818932879137,1.0,1.0
HSF2BP,11,99,-0.38450909090909097,-0.010664646464646443,-0.37384444444444453,0.34897559054687355,0.7159818932879137,1.0,1.0
ACADSB,11,99,-0.3315727272727273,-0.00019191919191919546,-0.3313808080808081,0.34897559054687355,0.7159818932879137,1.0,1.0
TRPM7,11,99,0.29862727272727274,0.03655050505050506,0.2620767676767677,0.3489766769404168,0.7159818932879137,1.0,1.0
ZNF326,11,99,0.16514545454545457,-0.032322222222222224,0.1974676767676768,0.3489766769404168,0.7159818932879137,1.0,1.0
RPS16,11,99,-0.3884181818181817,0.03348888888888889,-0.4219070707070706,0.3489766769404168,0.7159818932879137,1.0,1.0
TMSB4X,11,99,-0.26926363636363637,0.06615050505050506,-0.33541414141414144,0.3489766769404168,0.7159818932879137,1.0,1.0
TMEM71,11,99,0.2307818181818182,0.009521212121212111,0.2212606060606061,0.3489766769404168,0.7159818932879137,1.0,1.0
ZHX2,11,99,0.4430454545454545,0.14836464646464648,0.29468080808080804,0.3489766769404168,0.7159818932879137,1.0,1.0
CENPE,11,99,0.15154545454545454,-0.1625151515151515,0.31406060606060604,0.3489766769404168,0.7159818932879137,1.0,1.0
MIR3655,11,99,-0.1595,0.05678787878787877,-0.21628787878787878,0.3489766769404168,0.7159818932879137,1.0,1.0
EMC1,11,99,-0.2465454545454546,-0.011053535353535352,-0.23549191919191925,0.3489766769404168,0.7159818932879137,1.0,1.0
ADSL,11,99,-0.30746363636363633,-0.040605050505050484,-0.26685858585858585,0.3489766769404168,0.7159818932879137,1.0,1.0
ZNF408,11,99,-0.19365454545454544,0.10102626262626259,-0.29468080808080804,0.3489766769404168,0.7159818932879137,1.0,1.0
TCEANC2,11,99,0.1778545454545455,-0.07384747474747477,0.25170202020202026,0.3489766769404168,0.7159818932879137,1.0,1.0
MCCC1,11,99,0.0299909090909091,-0.08178888888888888,0.11177979797979798,0.3489766769404168,0.7159818932879137,1.0,1.0
PRKAR1B-AS1,11,99,-0.29640909090909084,0.07905858585858587,-0.37546767676767673,0.3489766769404168,0.7159818932879137,1.0,1.0
TRAPPC4,11,99,0.2532636363636364,-0.15575959595959596,0.40902323232323234,0.3489766769404168,0.7159818932879137,1.0,1.0
MZF1,11,99,0.3758545454545455,0.0921818181818182,0.2836727272727273,0.3489766769404168,0.7159818932879137,1.0,1.0
RPS6KC1,11,99,0.20121818181818177,-0.06520303030303029,0.26642121212121206,0.3489766769404168,0.7159818932879137,1.0,1.0
BLOC1S5,11,99,-0.3648818181818182,-0.0789191919191919,-0.2859626262626263,0.3489766769404168,0.7159818932879137,1.0,1.0
APOOL,11,99,-0.3380545454545454,-0.09190303030303028,-0.24615151515151512,0.3489766769404168,0.7159818932879137,1.0,1.0
TRIM38,11,99,0.3031272727272727,0.03709494949494948,0.26603232323232323,0.3489766769404168,0.7159818932879137,1.0,1.0
ALYREF,11,99,0.20208181818181814,-0.07050303030303029,0.27258484848484843,0.3489766769404168,0.7159818932879137,1.0,1.0
ZNF160,11,99,-0.20981818181818185,0.10771616161616161,-0.31753434343434345,0.3489766769404168,0.7159818932879137,1.0,1.0
DR1,11,99,-0.16965454545454545,0.08941616161616162,-0.25907070707070706,0.3489766769404168,0.7159818932879137,1.0,1.0
C19orf66,11,99,0.3533909090909091,0.13743030303030307,0.21596060606060602,0.3489766769404168,0.7159818932879137,1.0,1.0
SNORD58A,11,99,0.23242727272727273,-0.0013494949494949466,0.23377676767676767,0.3489766769404168,0.7159818932879137,1.0,1.0
RAB28,11,99,0.2984363636363637,-0.009505050505050506,0.30794141414141424,0.3489766769404168,0.7159818932879137,1.0,1.0
CCDC23,11,99,0.25234545454545454,-0.08363232323232325,0.3359777777777778,0.3489766769404168,0.7159818932879137,1.0,1.0
LMF1,11,99,-0.1675727272727273,0.1833474747474747,-0.350920202020202,0.3489766769404168,0.7159818932879137,1.0,1.0
TACO1,11,99,-0.34020000000000006,-0.0047959595959596165,-0.3354040404040404,0.3489766769404168,0.7159818932879137,1.0,1.0
LRRC43,11,99,0.11045454545454544,0.16268282828282826,-0.05222828282828282,0.3489766769404168,0.7159818932879137,1.0,1.0
RBM10,11,99,-0.24781818181818183,0.023712121212121212,-0.271530303030303,0.3489766769404168,0.7159818932879137,1.0,1.0
TIMM8B,11,99,-0.3092727272727273,-0.017395959595959614,-0.2918767676767677,0.3489766769404168,0.7159818932879137,1.0,1.0
PMEPA1,11,99,0.10574545454545457,0.10615555555555552,-0.0004101010101009439,0.3489766769404168,0.7159818932879137,1.0,1.0
